arg1, arg2, attack_support
"wd2564 -> ¬wd1525", "wd1525 -> ¬wd526", "Attack"
"wd1121 -> ¬wd999", "wd999 -> wd323", "Attack"
"wd2207 -> ¬wd525", "wd525 -> ¬wd322", "Attack"
"wd2446 -> ¬wd559", "wd559 -> wd327", "Attack"
"wd2208 -> ¬wd525", "wd525 -> ¬wd322", "Attack"
"wd1138 -> ¬wd1002", "wd1002 -> wd322", "Attack"
"wd1445 -> ¬wd961", "wd961 -> ¬wd324", "Attack"
"wd2266 -> ¬wd524", "wd524 -> ¬wd322", "Attack"
"wd2505 -> ¬wd560", "wd560 -> wd327", "Attack"
"wd1297 -> ¬wd1037", "wd1037 -> ¬wd322", "Attack"
"wd1525 -> ¬wd526", "wd526 -> wd327", "Attack"
"wd2564 -> ¬wd1525", "wd1525 -> ¬wd526", "Attack"
"wd2221 -> ¬wd527", "wd527 -> wd327", "Attack"
"wd1120 -> ¬wd395", "wd395 -> ¬wd332", "Attack"
"wd1985 -> ¬wd1062", "wd1062 -> ¬wd324", "Attack"
"wd2497 -> wd333", "wd333 -> wd4", "Support"
"wd1979 -> ¬wd331", "wd331 -> wd4", "Attack"
"wd1007 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1007 -> wd323", "wd323 -> wd4", "Support"
"wd376 -> ¬wd325", "wd325 -> ¬wd4", "Attack"
"wd1010 -> ¬wd325", "wd325 -> ¬wd4", "Attack"
"wd411 -> ¬wd331", "wd331 -> wd4", "Attack"
"wd1001 -> wd322", "wd322 -> wd4", "Support"
"wd869 -> ¬wd330", "wd330 -> ¬wd4", "Attack"
"wd1011 -> ¬wd326", "wd326 -> ¬wd4", "Attack"
"wd1000 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1000 -> wd323", "wd323 -> wd4", "Support"
"wd1008 -> wd323", "wd323 -> wd4", "Support"
"wd1008 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1525 -> ¬wd526", "wd526 -> wd327", "Attack"
"wd526 -> wd327", "wd327 -> wd4", "Support"
"wd375 -> ¬wd306", "wd306 -> ¬wd4", "Attack"
"wd1297 -> ¬wd1037", "wd1037 -> ¬wd322", "Attack"
"wd1037 -> ¬wd322", "wd322 -> wd4", "Attack"
"wd1003 -> wd322", "wd322 -> wd4", "Support"
"wd1121 -> ¬wd999", "wd999 -> wd323", "Attack"
"wd999 -> wd323", "wd323 -> wd4", "Support"
"wd999 -> wd323", "wd323 -> ¬wd352", "Support"
"wd395 -> ¬wd332", "wd332 -> wd4", "Attack"
"wd323 -> ¬wd352", "wd352 -> ¬wd4", "Attack"
"wd2161 -> ¬wd323", "wd323 -> ¬wd352", "Attack"
"wd2161 -> ¬wd323", "wd323 -> wd4", "Attack"
"wd1008 -> wd323", "wd323 -> wd4", "Support"
"wd1008 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1007 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1007 -> wd323", "wd323 -> wd4", "Support"
"wd999 -> wd323", "wd323 -> wd4", "Support"
"wd999 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1006 -> wd323", "wd323 -> wd4", "Support"
"wd1006 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1000 -> wd323", "wd323 -> ¬wd352", "Support"
"wd1000 -> wd323", "wd323 -> wd4", "Support"
"wd411 -> ¬wd331", "wd331 -> wd4", "Attack"
"wd1979 -> ¬wd331", "wd331 -> wd4", "Attack"
"wd1049 -> ¬wd330", "wd330 -> ¬wd4", "Attack"
"wd869 -> ¬wd330", "wd330 -> ¬wd4", "Attack"
"wd1009 -> ¬wd329", "wd329 -> ¬wd4", "Attack"
"wd2498 -> ¬wd333", "wd333 -> wd4", "Attack"
"wd2499 -> ¬wd333", "wd333 -> wd4", "Attack"
"wd2497 -> wd333", "wd333 -> wd4", "Support"
"wd375 -> ¬wd306", "wd306 -> ¬wd4", "Attack"
"wd323 -> ¬wd352", "wd352 -> ¬wd4", "Attack"
"wd407 -> ¬wd352", "wd352 -> ¬wd4", "Attack"
"wd376 -> ¬wd325", "wd325 -> ¬wd4", "Attack"
"wd1010 -> ¬wd325", "wd325 -> ¬wd4", "Attack"
"wd799 -> ¬wd102", "wd102 -> wd4", "Attack"
"wd1072 -> ¬wd102", "wd102 -> wd4", "Attack"
"wd525 -> ¬wd322", "wd322 -> wd4", "Attack"
"wd1037 -> ¬wd322", "wd322 -> wd4", "Attack"
"wd524 -> ¬wd322", "wd322 -> wd4", "Attack"
"wd1004 -> wd322", "wd322 -> wd4", "Support"
"wd1005 -> wd322", "wd322 -> wd4", "Support"
"wd1002 -> wd322", "wd322 -> wd4", "Support"
"wd1001 -> wd322", "wd322 -> wd4", "Support"
"wd1003 -> wd322", "wd322 -> wd4", "Support"
"wd478 -> ¬wd326", "wd326 -> ¬wd4", "Attack"
"wd1011 -> ¬wd326", "wd326 -> ¬wd4", "Attack"
"wd836 -> ¬wd326", "wd326 -> ¬wd4", "Attack"
"wd437 -> ¬wd52", "wd52 -> ¬wd4", "Attack"
"wd961 -> ¬wd324", "wd324 -> ¬wd4", "Attack"
"wd1062 -> ¬wd324", "wd324 -> ¬wd4", "Attack"
"wd802 -> ¬wd51", "wd51 -> ¬wd4", "Attack"
"wd910 -> ¬wd302", "wd302 -> ¬wd4", "Attack"
"wd941 -> ¬wd302", "wd302 -> ¬wd4", "Attack"
"wd907 -> ¬wd328", "wd328 -> ¬wd4", "Attack"
"wd2486 -> ¬wd354", "wd354 -> wd4", "Attack"
"wd2327 -> ¬wd327", "wd327 -> wd4", "Attack"
"wd560 -> wd327", "wd327 -> wd4", "Support"
"wd527 -> wd327", "wd327 -> wd4", "Support"
