premise, conclusion, weight
" The harm here would still be the violence committed against these groups and not the coverage by the news outlet.", " Not all non-physical harm is conversational. For example, if a large news outlet provides platforms for people who compare a minority group to animals, this will have the effect of legitimising physical violence against these groups, regardless of whether this violence was explicitly encouraged.", -1.0
" People are likely to pressurize governments to invest less in climate change if they dont feel that it is a threat.", " Less funds are going to be allocated to combating climate change.", 1.0
" Without an obligation to speak the truth, or consequences for violating that obligation, courts of law could not function.", " Saying whatever we want without obligation or consequence would be extremely harmful to society.", 1.0
" Governments allow protests against their own policies and positions.", " Just because something is allowed does not mean it is endorsed.", 1.0
" There is no reason to assume that all governments will become tyrannical, and no evidence to support that regulations on speech with cause such backslide. Many governments, such as the USA, have expanded rights to more people, such as eradicating slavery, all while suffering under limitations to free speech such as libel and slander laws.", " Just because they are not tyrannical now does not mean that they cannot be in the future.", -1.0
" Even if people were not aware of the harms they committed, the damage they did amounts to a strict liability crime.", " During older times, there was no research available that proved human activity exacerbated climate change.", -1.0
" During World War 1, The Sedition Act made it illegal to criticize the US government to prevent enemies of the state knowing that US citizens did not support the war.", " If the enemy is aware that people do not support the governments war efforts, this may encourage the enemy to continue the war hoping that the government will surrender.", 1.0
" A study found that for every degree Celsius that temperatures rise, the nation will see roughly five and a half more heat deaths per 100,000 people.", " The effects of climate change are real and visible.", 1.0
" These people are likely to go underground and preach climate change denial privately.", " Many genuinely believe that climate change is a myth. Silencing them means suppressing opinions which they deem to be legitimate.", 1.0
" Historically many democracies and republics such as Athens and Rome have fallen in to tyranny. To assume that it could not happen again is irresponsible and ill-advised.", " Arguing without evidence that all governments on earth will necessarily eventually become tyrannical is at best a slippery slope.", -1.0
" Historically many democracies and republics such as Athens and Rome have fallen in to tyranny. To assume that it could not happen again is irresponsible and ill-advised.", " Just because they are not tyrannical now does not mean that they cannot be in the future.", 1.0
" The scope of a debate is effectively controlled by the arguments that are deemed appropriate within the discussion. This is the Overton Window concept.", " The right to free speech is part of the right to liberty. Without freedom of speech there can be no meaningful political freedom as the gatekeeper of acceptable speech will effectively control the discourse.", 1.0
" Both of these are, in fact, limitations on speech.", " Both the excitation of privacy standard (4th Amendment) and the definition of a child being a minor, not able to consent are adequate to regulate child pornography. A limit on free speech is not necessary.", -1.0
" In the US, Freedom of speech is the right to express opinions without government restraint, rather the right to speak/draw/write any information you wish.", " Freedom of speech laws often protect the expression of ideas and beliefs, rather than expression of specific information/secrets you hold.", 1.0
" Exxon’s climate change studies have been in line with the scientific thinking of the time which acknowledged that climate change was real and was caused by humans. However, Exxon’s statements to the broader public, which reached a much larger audience, expressed doubt about climate change.", " Climate change denial research is funded by big corporations who are interested in proving that climate change is a myth.", 1.0
" Once people feel their freedom to be heard is compromised, they are likely to move towards more extreme ends by meeting in secret groups and amplifying each others thoughts. Redefining oneself as an extremist organization can be more harmful than the influence of free speech.", " Hateful organizations will go underground and foster unfettered hate among their members.", 1.0
" The same claim could be made of any difficult accomplishment. Language is hard not because making a noise is difficult but because having a large amount of people understand and agree upon that noise is difficult and is a slow process. The rate at which words can be banned far outweighs the rate at which they can be created.", " If human speech boundaries were difficult to overcome, then new words and concepts would rarely, if ever, appear. This is the opposite of the case. New words are added to the dictionary every year", -1.0
" We still feel a bittersweet longing for places and things that arent near us, even if we dont speak Romanian and arent familliar with the word Dor.", " The idea that restricting language restricts thought is that of linguistic determinism as postulated by Benjamin Whorf And has been largely, if not wholly, disproven by modern linguists.", 1.0
" The LGBT community has reclaimed many words which were previously used as insults against them.", " Often potentially offensive words can have different meanings depending on the context in which they are used in. Words which are deemed to be racist or homophobic are not viewed in that way when used by members the groups the words are based on. As such it is very difficult to define such words as purely hate speech.", 1.0
" Cultures without a word for Blue are still able to perceive the color.businessinsider.com", " The idea that restricting language restricts thought is that of linguistic determinism as postulated by Benjamin Whorf And has been largely, if not wholly, disproven by modern linguists.", 1.0
" Violence during a protest isnt speech, its violence during speech. It is possible to perform two actions simultaneously without them becoming the same action.", " Without restrictions of any kind, truly free speech runs into the problem of violating other rights and legal protections.", -1.0
" Violence during a protest isnt speech, its violence during speech. It is possible to perform two actions simultaneously without them becoming the same action.", " Restrictions on violent protest is still a restriction on speech. Actions are considered symbolic speech in many countries, such as the US. If only peaceful protest is allowed, then freedom of speech is not absolute.", -1.0
" Artistic creations, including various forms of visual art such as pornography are considered protected by free speech, so even child pornography could be considered speech.", " Both the excitation of privacy standard (4th Amendment) and the definition of a child being a minor, not able to consent are adequate to regulate child pornography. A limit on free speech is not necessary.", -1.0
" In the UK your right to free speech is to hold your own opinions and to express them freely.", " Freedom of speech laws often protect the expression of ideas and beliefs, rather than expression of specific information/secrets you hold.", 1.0
" It isnt free speech if there are illegal words.", " This is false. Words that are directly calling for lawless action are, in many cases, illegal.", -1.0
" The President of the United States first response in the rallys aftermath was to blame both sides.", " White nationalist marchers also faced social apathy.", 1.0
" Safe spaces can act as support networks for those within them.", " Safe spaces are important in providing protection and freedom of expression to minority groups.", 1.0
" Since bad and scandalous news sells, media corporations have an incentive to defame people.", " If defamation laws did not exist, media corporations would not be deterred from defaming individuals and groups.", 1.0
" Mechanisms allowing the limitation of an individuals free speech can be used by those in control of such mechanisms to control discourse, cover up corruption, or simply to stifle viewpoints they disagree with.", " By limiting speech a government limits its peoples ability to check its power.", 1.0
" The Espionage Act was passed during World War 1, making it illegal to conduct anti-war activities in the US.", " If the enemy is aware that people do not support the governments war efforts, this may encourage the enemy to continue the war hoping that the government will surrender.", 1.0
" Homosexuality was often not just accepted but rarely defined outside the modern Western world.", " In the past homosexuality in general, and sodomy in particular, was considered amoral and unnatural where as today they are accepted by the majority of the public in many countries.", -1.0
" Smaller platforms provide a safer space to radical groups where they can express themselves more freely. This less restricted echochamber and further radicalization of the radicalized is worse than their influence on moderates.", " It is preferable for these extremists to retreat to smaller sites to express their harmful views, rather than using platforms such as Twitter to convert moderate people to their ideas.", -1.0
" Since 2014, Amazon Web Services has supplied to the U.S. Government its cloud-computing services, which has since produced virtually all of Amazon’s profits.", " Media corporations are heavily influenced by security agencies.", 1.0
" Without restrictions of any kind, truly free speech runs into the problem of violating other rights and legal protections.", " Restrictions on violent protest is still a restriction on speech. Actions are considered symbolic speech in many countries, such as the US. If only peaceful protest is allowed, then freedom of speech is not absolute.", 1.0
" In 1980, U.S imposed a grain embargo on the Soviet Union to punish its invasion of Afghanistan.", " International organizations, such as the United Nations, and other countries will apply pressure on warring governments to put an end to the violence.", 1.0
" Arguing without evidence that all governments on earth will necessarily eventually become tyrannical is at best a slippery slope.", " Just because they are not tyrannical now does not mean that they cannot be in the future.", -1.0
" Defense contractors and weapons systems manufacturers hire former military personnel as media spokespersons.", " Media corporations are heavily influenced by security agencies.", 1.0
" Bullying is a harmful practice that affects different people in different ways.", " The absence of a yardstick to mental pain doesnt imply that mental pain cannot be felt due to hate speech.", 1.0
" Since 2007, ExxonMobil has given $1.87m to Republicans in Congress who deny climate change.", " Lobbyists influence the discourse surrounding climate change in Parliament.", 1.0
" The idea that a state using force negates the absolute right to life seems to assume that the state can kill innocent citizens without breaking the law. A number of rights are immediately removed from any person who breaks the law. By definition such a person is not innocent. Any state actor killing an innocent citizen is considered a criminal and therefore a non-legitimate state actor. In this way, the state retains the absolute right to life for innocent citizens.", " All states use lethal weapons for law enforcement, showing that all states believe life is not absolute.", -1.0
" Board members of media corporations enjoy close links with the military industry and Washington’s foreign-policy establishment.", " Media corporations are heavily influenced by security agencies.", 1.0
" Lies can greatly change the support for such causes, as seen by the lying during the Brexit referendum.", " Freedom of speech laws also allow for opposition groups to spread misinformation about such causes.", 1.0
" Slang spreads extremely quickly", " If human speech boundaries were difficult to overcome, then new words and concepts would rarely, if ever, appear. This is the opposite of the case. New words are added to the dictionary every year", 1.0
" Falsehoods spread about someone in their private life have the capacity to harm their professional life. For example, if someone is falsely accused of being a sex offender, the person is less likely to be hired for a job.", " Injurious falsehoods towards businesses can rob people of their livelihoods. If a person were to spread a false rumor that a baker used grit in their bread, then that could feasibly destroy that bakers business. Defamation laws allow injured parties to claim damages and deter people from spreading falsehoods in the first place.", 1.0
" Anti racism campaigns would allow for racism to be condemned.", " Hate speech such as racism can be condemned publicly as a generally bad thing to do without needing to give racists a platform.", 1.0
" The first calculations of human-induced climate change were made in 1896.", " During older times, there was no research available that proved human activity exacerbated climate change.", 1.0
" Studies have found that emotional pain is just as real and just as -if not more- painful than physical injuries.", " The emotional harm caused by hate speech does not infringe upon natural rights and should not be regulated by law as if it were physical harm.", -1.0
" In a survey, nearly 60% of freshmen surveyed said they expected to vote sometime during their college years and majorities supported same-sex marriage, abortion rights, affirmative action, legalization of marijuana and equal pay for women. They also overwhelmingly oppose U.S. involvement in other countries wars.", " At times, intelligence is a by-product of education. Poor individuals have less access to education.", 1.0
" This line of reasoning is discriminatory since the implication of its logical conclusion would be to only allow rich or well educated people access to freedom of speech.", " At times, intelligence is a by-product of education. Poor individuals have less access to education.", -1.0
" States allow smoking but do not endorse it.", " Just because something is allowed does not mean it is endorsed.", 1.0
" Safe spaces can coddle people, making them unable to deal with the realities of the real world.", " Safe spaces can often be quite harmful to students.", 1.0
" People who dont speak German are still able to understand the concept of joy at the misfortune of others, or Shaudenfreude, as they refer to it.", " The idea that restricting language restricts thought is that of linguistic determinism as postulated by Benjamin Whorf And has been largely, if not wholly, disproven by modern linguists.", 1.0
" The illegality of publishing child pornography constitutes a limitation on free speech across Europe and the Anglo-American world. Yet no one seems to be concerned that this will lead to free speech restrictions similar to, for example, the Peoples Republic of China, because the reasons for limiting free speech in each case have nothing to do with each other.", " If you limit speech to avoid encouraging discrimination or violence in public discourse, that does not set a precedent for banning speaking out against the government. This is the slippery slope fallacy. Thus, the precedent is set by the reason given for limiting speech, not the limiting of speech itself.", 1.0
" While it is reasonable for these speakers to not be aware of specific conditions in their listeners that could cause them to be triggered by their speech, that does not mean that preventing harmful outcomes for the listener is not a worthwhile endeavor.", " Listeners triggered by speech would likely be evidence of pre-existing mental / emotional issues of which the speaker cant reasonably be expected to be aware of or responsible for.", -1.0
" The evolution of human rights as a concept took place slowly in multiple areas in many different ways, with the right to life being no exception to this trend, and the past millennium in particular has seen a large set of national and international law or legal documents codifying the general ideal into specifically worded principles.", " In human history, there has not been a general acceptance of the concept of a right to life that is innate to all human beings rather than granted as a privilege by those holding social and political power.", 1.0
" Had the cracking of the Enigma code become public during the second world war the Germans could have reworked the Enigma device or moved to a new encryption system limiting the advantage the allies gained by cracking it.", " The leaking of German secrets after the Enigma code was cracked was extremely damaging to the Axis in the Second World War.", 1.0
" Many cases of hate speech would come down to one persons word against another and thus be impossible to prove.", " Hate speech laws would suffer these draw backs, perhaps even more acutely, while also being harder to prove on several levels even in a best case scenario.", 1.0
" Expecting privacy and defining a person as a minor in itself does nothing substantial, there exist state and private institutions that are designed to remove such content after it has been identified. Again, if the content is considered speech, then this limits free speech.", " Both the excitation of privacy standard (4th Amendment) and the definition of a child being a minor, not able to consent are adequate to regulate child pornography. A limit on free speech is not necessary.", -1.0
" Safe spaces have been linked to lower levels of mental health among those who use them.", " Safe spaces can often be quite harmful to students.", 1.0
" Because media corporations have political interests, they are likely to defame political opponents of parties that fund them.", " If defamation laws did not exist, media corporations would not be deterred from defaming individuals and groups.", 1.0
" Trump was widely painted as a white supremacist when he refused to denounce david duke, despite never having openly supported him.", " Saying you will not allow something because you do not endorse such a thing implies that you endorse everything you do allow, which opens you up to a dangerous level of responsibility in regard to the actions of others.", 1.0
" Because of the accumulation of wealth, many owners of media corporations own companies that manufacture military equipment.", " Media corporations are heavily influenced by security agencies.", 1.0
" The failure of individuals to scrutinize and think critically about the information they receive does not justify restricting access to information for those who do.", " Citizens often do not fact check the information they receive.", -1.0
" A profound and underlying pattern of abuse can sometimes indicate that the policy was put in place in order to fulfill an ulterior motive.", " A pattern of repetitive abuse is an indicator of a bad policy.", 1.0
" The public is exposed to gruesome images of suffering, causing a natural visceral reaction.", " Media reporting of the death toll of soldiers and the suffering of those involved in the war is likely to convince voters to have an anti-war stance.", 1.0
" If defamation laws did not exist, media corporations would not be deterred from defaming individuals and groups.", " Laws such as defamation laws can make media outlets fearful of lawsuits, so they dont publish information which should be known by the public.", -1.0
" Branches of governments across the world are trusted to have the power to declare war on other states.", " This is true, but it also applies to any number of other government powers. Why is free speech special? We grant government all sorts of powers that could be scary if left unchecked (and often thats exactly what happens). Ensuring that government applies its power in a way that we agree with is the entire point of politics.", 1.0
" Since these people continue to ignore research that highlights the impacts of climate change, they are responsible for the death of an indefinite number of people.", " People who deny scientific evidence for climate change should be held criminally liable for negligence.", 1.0
" Freedom of speech laws also allow for opposition groups to spread misinformation about such causes.", " Free speech enables people to garner support for a cause and convince others to join it.", -1.0
" Citizens often do not fact check the information they receive.", " Such laws also allow for the existence of websites such as Politifact to fact check the accuracy of such claims.", -1.0
" There are many perfectly legal things that could cause people emotional distress.", " Hate speech can cause peopleemotional distress (pg.5).", -1.0
" Less funds are going to be allocated to combating climate change.", " It weakens the fight against climate change.", 1.0
" There is no country on earth that doesnt have lethal weapons for its military and police.", " The right to life can never be absolute.", 1.0
" By limiting speech a government limits its peoples ability to check its power.", " This is true, but it also applies to any number of other government powers. Why is free speech special? We grant government all sorts of powers that could be scary if left unchecked (and often thats exactly what happens). Ensuring that government applies its power in a way that we agree with is the entire point of politics.", -1.0
" Soldiers in war are likely to desert missions and become conscientious objectors, thereby weakening the war effort.", " Criticism of the governments war efforts is likely to create anti-war sentiments.", 1.0
" Not all non-physical harm is conversational. For example, if a large news outlet provides platforms for people who compare a minority group to animals, this will have the effect of legitimising physical violence against these groups, regardless of whether this violence was explicitly encouraged.", " Harm, as a result of conversation, is subjective and cannot be policed accurately.", -1.0
" Setting foreseeable clear standards on hate speech etc. does not violate the presumption of innocence, prosecution only follows after violations.", " Limiting free speech before the committing of a crime is like imprisoning someone before they commit a crime.", -1.0
" In the past homosexuality in general, and sodomy in particular, was considered amoral and unnatural where as today they are accepted by the majority of the public in many countries.", " Most mainstream contemporary views that are held now would have been restricted by well meaning governments in the past.", 1.0
" The right of each person to feel safe in public is greater than the right of another person to outwardly express hate towards someone based on their own biases, such as schools prohibiting bullying.", " The right to free speech is not more important than the right to life, personal freedom or liberty. If revealing certain information or publishing certain material leads to the murder, abduction or theft, then the right to free speech of the would be publisher should be limited.", 1.0
" Media reporting of the death toll of soldiers and the suffering of those involved in the war is likely to convince voters to have an anti-war stance.", " Media reporting of the horrors of war is likely to lead to pressure on governments to end wars.", 1.0
" Speech calling for a boycott of businesses owned by a hated group is both economically harmful and legal.", " Offense does not equate to harm. People should toughen up and take words for what they are, i.e. just words.", -1.0
" Speech calling for a boycott of businesses owned by a hated group is both economically harmful and legal.", " Hate speech can inspire people to commit hateful actions.", 1.0
" Hate speech laws would suffer these draw backs, perhaps even more acutely, while also being harder to prove on several levels even in a best case scenario.", " Racism in the judiciary makes it unlikely for perpetrators of hate crimes against minority groups to be held accountable. (Bell Jr, p.165)", -1.0
" Hate speech laws would suffer these draw backs, perhaps even more acutely, while also being harder to prove on several levels even in a best case scenario.", " Simply because some acts are illegal does not mean people will not commit them or not get away after committing them.", -1.0
" Hate speech laws would suffer these draw backs, perhaps even more acutely, while also being harder to prove on several levels even in a best case scenario.", " Racist law enforcement personnel are also responsible for violence against minority groups.", -1.0
" Hate speech laws would suffer these draw backs, perhaps even more acutely, while also being harder to prove on several levels even in a best case scenario.", " Due to a lack of available resources, law enforcement agencies are unable to arrest perpetrators of violence.", -1.0
" All sorts of speech, not just hateful kinds, can inspire people to act in unexpected and even harmful ways. As a result, it is unfair to prosecute people for speech when they could not have predicted the outcome of that speech. The person ultimately responsible is the person who decides to engage in a hateful act.", " Hate speech can inspire people to commit hateful actions.", -1.0
" The famous Fire in a crowded theater US Supreme Court judgement limited speech in the interests of national security. What constitutes a real threat to national security, and what national security even is, remains a highly subjective judgement.", " Laws which restrict speech often use far more ambiguous grounds than is found typically in law. As a result, governments are able to stretch the meaning of laws to their own ends.", 1.0
" It is not the content of the speech that is the issue in these cases, it is the blocking of infrastructure.", " Often critiques of the government involve protests which block critical infrastructure used by other citizens. These forms of protests should be regulated to protect the rights of others.", -1.0
" Freedom of Speech is limited in some specific contexts even in the United States, such as incitement of panic or violence and credible threats of violence.", " Freedom of speech is an American ideal and defended by the Constitution.", -1.0
" If the views become a majority it would be politically impossible to ban them because anyone who moved to do it would be voted out of office.", " That is only true if the users of targeted hate speech are a minority themselves. If the users of hate speech become a majority within a culture then the targeted harassment of specific groups becomes normative, and therefore less confronted.", -1.0
" If the views become a majority it would be politically impossible to ban them because anyone who moved to do it would be voted out of office.", " Majorities enforcing hate speech may be overly powerful and evade social backlash from the response of oppressed minorities.", -1.0
" Offence is ones individual reaction to information and is subjective;not all speech which is offensive may be intended to cause offence. Conversely, hate speech is intended to cause offence.", " There is a difference between causing offence, and hate speech.", 1.0
" Freedom of speech laws often protect the expression of ideas and beliefs, rather than expression of specific information/secrets you hold.", " Forcing the disclosure of secret information is not a part of free speech.", 1.0
" It eliminates unnecessary debate (which could be seen as a false or non-debate, since there is overwhelming evidence that climate change is happening and is being man-made).", " Banning climate change denial is likely to weaken the fight against climate change.", -1.0
" The novel is a work of fiction and does not accurately describe how language affects human thought.", " Newspeak in George Orwell’s dystopian novel is an example from fiction about how restricting free speech also restricted people’s ability to think.", -1.0
" If you limit speech to avoid encouraging discrimination or violence in public discourse, that does not set a precedent for banning speaking out against the government. This is the slippery slope fallacy. Thus, the precedent is set by the reason given for limiting speech, not the limiting of speech itself.", " If you limit speech in one case your Opposition can use that as precedent to limit speech in other ways that you may not agree with.", -1.0
" Muslims in America have been in a perpetual crisis following Trumps campaign, victory and the travel ban.", " Being subject to hate speech is likely to affect peoples mental health and exacerbate problems of anxiety, trauma and depression.", 1.0
" The Fairness Doctrine only applies to FCC broadcasts and has nothing to do with published or internet media. There is no government organization large enough to monitor all media like the FCC monitors the relatively small number of licences broadcasters", " The fairness doctrine is a limit on speech that can solve the problems of misinformation. It worked well, and Reagan lifting the restriction led to where we are today. The fairness doctrine did not lead to other restrictions on speech, but made news organizations more accountable.", -1.0
" Free speech is greatly limited in many ways in the US, such as perjury, NDAs, secrets and libel.", " Freedom of speech is an American ideal and defended by the Constitution.", -1.0
" The rhetoric of the Trump Presidential campaign led to an increase in hate crime.", " Hate speech can inspire people to commit hateful actions.", 1.0
" There are many examples of places where society has changed, among prehistoric humans cannibalism is believed to have been common but now there are but a few cultures left that are still believed to potentially practice cannibalism.", " The greater good of society is subjective and in the case of free speech there is no meaningful way to determine the correct way to put boundaries on it.", 1.0
