arg1, arg2, attack_support
"wd1776 -> wd1775", "wd1775 -> wd1765", "Support"
"wd1774 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1771 -> wd1761", "wd1761 -> wd1718", "Support"
"wd1775 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1776 -> wd1775", "wd1775 -> wd1765", "Support"
"wd1769 -> wd1761", "wd1761 -> wd1718", "Support"
"wd1767 -> ¬wd1747", "wd1747 -> ¬wd1669", "Attack"
"wd1773 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1762 -> wd1674", "wd1674 -> wd1131", "Support"
"wd1758 -> wd1727", "wd1727 -> ¬wd1485", "Support"
"wd1750 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1749 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1767 -> ¬wd1747", "wd1747 -> ¬wd1669", "Attack"
"wd1747 -> ¬wd1669", "wd1669 -> wd1131", "Attack"
"wd1766 -> wd1670", "wd1670 -> ¬wd1485", "Support"
"wd1748 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1771 -> wd1761", "wd1761 -> wd1718", "Support"
"wd1769 -> wd1761", "wd1761 -> wd1718", "Support"
"wd1761 -> wd1718", "wd1718 -> ¬wd1479", "Support"
"wd1774 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1765 -> wd1670", "wd1670 -> ¬wd1485", "Support"
"wd1773 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1775 -> wd1765", "wd1765 -> wd1670", "Support"
"wd1752 -> wd1674", "wd1674 -> wd1131", "Support"
"wd1725 -> wd1484", "wd1484 -> wd808", "Support"
"wd1686 -> wd1131", "wd1131 -> wd943", "Support"
"wd1752 -> wd1674", "wd1674 -> wd1131", "Support"
"wd1762 -> wd1674", "wd1674 -> wd1131", "Support"
"wd1674 -> wd1131", "wd1131 -> wd943", "Support"
"wd1739 -> wd1572", "wd1572 -> ¬wd574", "Support"
"wd2374 -> wd1280", "wd1280 -> ¬wd579", "Support"
"wd1736 -> ¬wd1485", "wd1485 -> ¬wd808", "Attack"
"wd1736 -> wd1727", "wd1727 -> ¬wd1485", "Support"
"wd1741 -> wd1580", "wd1580 -> ¬wd574", "Support"
"wd1741 -> wd1580", "wd1580 -> wd1726", "Support"
"wd1741 -> wd1580", "wd1580 -> wd1484", "Support"
"wd1741 -> wd1484", "wd1484 -> wd808", "Support"
"wd1741 -> wd1689", "wd1689 -> wd1484", "Support"
"wd1741 -> wd1689", "wd1689 -> wd1580", "Support"
"wd1747 -> ¬wd1669", "wd1669 -> wd1131", "Attack"
"wd1748 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1749 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1669 -> wd1131", "wd1131 -> wd943", "Support"
"wd1750 -> wd1669", "wd1669 -> wd1131", "Support"
"wd1688 -> wd1572", "wd1572 -> ¬wd574", "Support"
"wd1663 -> wd1131", "wd1131 -> wd943", "Support"
"wd1689 -> wd1580", "wd1580 -> wd1726", "Support"
"wd1689 -> wd1580", "wd1580 -> ¬wd574", "Support"
"wd1689 -> wd1580", "wd1580 -> wd1484", "Support"
"wd1741 -> wd1689", "wd1689 -> wd1484", "Support"
"wd1741 -> wd1689", "wd1689 -> wd1580", "Support"
"wd1689 -> wd1484", "wd1484 -> wd808", "Support"
"wd2376 -> wd1280", "wd1280 -> ¬wd579", "Support"
"wd1737 -> wd1580", "wd1580 -> wd1726", "Support"
"wd1737 -> wd1580", "wd1580 -> wd1484", "Support"
"wd1737 -> wd1580", "wd1580 -> ¬wd574", "Support"
"wd1673 -> wd1131", "wd1131 -> wd943", "Support"
"wd1675 -> wd1131", "wd1131 -> wd943", "Support"
"wd1670 -> ¬wd1485", "wd1485 -> ¬wd808", "Attack"
"wd1765 -> wd1670", "wd1670 -> ¬wd1485", "Support"
"wd1766 -> wd1670", "wd1670 -> ¬wd1485", "Support"
"wd2377 -> wd1280", "wd1280 -> ¬wd579", "Support"
"wd1687 -> wd1131", "wd1131 -> wd943", "Support"
"wd1726 -> ¬wd1485", "wd1485 -> ¬wd808", "Attack"
"wd1580 -> wd1726", "wd1726 -> ¬wd1485", "Support"
"wd1580 -> wd1726", "wd1726 -> wd1727", "Support"
"wd1726 -> wd1727", "wd1727 -> ¬wd1485", "Support"
"wd2375 -> wd1280", "wd1280 -> ¬wd579", "Support"
"wd1718 -> ¬wd1479", "wd1479 -> ¬wd808", "Attack"
"wd1430 -> wd1718", "wd1718 -> ¬wd1479", "Support"
"wd1761 -> wd1718", "wd1718 -> ¬wd1479", "Support"
"wd1429 -> wd1718", "wd1718 -> ¬wd1479", "Support"
"wd1731 -> wd1580", "wd1580 -> ¬wd574", "Support"
"wd1731 -> wd1580", "wd1580 -> wd1484", "Support"
"wd1731 -> wd1580", "wd1580 -> wd1726", "Support"
"wd1690 -> wd1580", "wd1580 -> ¬wd574", "Support"
"wd1690 -> wd1580", "wd1580 -> wd1484", "Support"
