arg1, arg2, attack_support
"wd1745 -> ¬wd1605", "wd1605 -> ¬wd384", "Attack"
"wd1710 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1681 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1667 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1680 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1711 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1743 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1668 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1962 -> ¬wd1063", "wd1063 -> wd49", "Attack"
"wd1540 -> ¬wd876", "wd876 -> wd339", "Attack"
"wd2277 -> ¬wd753", "wd753 -> ¬wd339", "Attack"
"wd2277 -> ¬wd753", "wd753 -> ¬wd107", "Attack"
"wd1870 -> ¬wd882", "wd882 -> wd48", "Attack"
"wd1607 -> ¬wd1024", "wd1024 -> wd49", "Attack"
"wd1607 -> ¬wd1024", "wd1024 -> ¬wd339", "Attack"
"wd1196 -> ¬wd874", "wd874 -> wd271", "Attack"
"wd2148 -> ¬wd874", "wd874 -> wd271", "Attack"
"wd1906 -> ¬wd384", "wd384 -> wd271", "Attack"
"wd1153 -> ¬wd1024", "wd1024 -> ¬wd339", "Attack"
"wd1153 -> ¬wd1024", "wd1024 -> wd49", "Attack"
"wd2240 -> ¬wd883", "wd883 -> wd50", "Attack"
"wd2326 -> ¬wd873", "wd873 -> wd338", "Attack"
"wd1283 -> ¬wd903", "wd903 -> wd338", "Attack"
"wd1808 -> ¬wd901", "wd901 -> wd185", "Attack"
"wd1549 -> wd1024", "wd1024 -> wd49", "Support"
"wd1549 -> wd1024", "wd1024 -> ¬wd339", "Support"
"wd2331 -> ¬wd871", "wd871 -> wd48", "Attack"
"wd1163 -> ¬wd1024", "wd1024 -> ¬wd339", "Attack"
"wd1163 -> ¬wd1024", "wd1024 -> wd49", "Attack"
"wd2269 -> ¬wd902", "wd902 -> wd338", "Attack"
"wd2131 -> ¬wd1042", "wd1042 -> wd341", "Attack"
"wd1539 -> ¬wd543", "wd543 -> wd107", "Attack"
"wd1447 -> ¬wd1033", "wd1033 -> wd271", "Attack"
"wd1301 -> ¬wd1067", "wd1067 -> wd49", "Attack"
"wd1711 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1710 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1743 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1667 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1681 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1680 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd1668 -> wd1301", "wd1301 -> ¬wd1067", "Support"
"wd2528 -> ¬wd1085", "wd1085 -> wd49", "Attack"
"wd1869 -> ¬wd882", "wd882 -> wd48", "Attack"
"wd1431 -> ¬wd753", "wd753 -> ¬wd339", "Attack"
"wd1431 -> ¬wd753", "wd753 -> ¬wd107", "Attack"
"wd1868 -> ¬wd882", "wd882 -> wd48", "Attack"
"wd2426 -> ¬wd877", "wd877 -> wd50", "Attack"
"wd1606 -> ¬wd1028", "wd1028 -> wd107", "Attack"
"wd2529 -> ¬wd1085", "wd1085 -> wd49", "Attack"
"wd1240 -> ¬wd368", "wd368 -> ¬wd341", "Attack"
"wd1173 -> ¬wd1064", "wd1064 -> wd49", "Attack"
"wd2214 -> ¬wd378", "wd378 -> wd107", "Attack"
"wd2527 -> ¬wd1085", "wd1085 -> wd49", "Attack"
"wd1604 -> ¬wd1024", "wd1024 -> ¬wd339", "Attack"
"wd1604 -> ¬wd1024", "wd1024 -> wd49", "Attack"
"wd2132 -> ¬wd1042", "wd1042 -> wd341", "Attack"
"wd1631 -> ¬wd876", "wd876 -> wd339", "Attack"
"wd1635 -> ¬wd822", "wd822 -> wd341", "Attack"
"wd1349 -> ¬wd502", "wd502 -> ¬wd340", "Attack"
"wd1206 -> ¬wd881", "wd881 -> wd50", "Attack"
"wd1917 -> ¬wd1034", "wd1034 -> wd340", "Attack"
"wd1125 -> ¬wd516", "wd516 -> wd107", "Attack"
"wd1573 -> ¬wd516", "wd516 -> wd107", "Attack"
"wd1510 -> ¬wd495", "wd495 -> ¬wd490", "Attack"
"wd1510 -> ¬wd495", "wd495 -> wd339", "Attack"
"wd1109 -> ¬wd901", "wd901 -> wd185", "Attack"
"wd1148 -> ¬wd903", "wd903 -> wd338", "Attack"
"wd2241 -> ¬wd904", "wd904 -> wd338", "Attack"
"wd1850 -> ¬wd1024", "wd1024 -> wd49", "Attack"
"wd1850 -> ¬wd1024", "wd1024 -> ¬wd339", "Attack"
"wd1107 -> ¬wd870", "wd870 -> wd339", "Attack"
"wd1557 -> ¬wd902", "wd902 -> wd338", "Attack"
"wd1963 -> ¬wd1063", "wd1063 -> wd49", "Attack"
"wd1229 -> ¬wd873", "wd873 -> wd338", "Attack"
"wd1105 -> ¬wd1025", "wd1025 -> wd338", "Attack"
"wd1929 -> ¬wd1064", "wd1064 -> wd49", "Attack"
"wd1543 -> ¬wd873", "wd873 -> wd338", "Attack"
"wd2147 -> ¬wd874", "wd874 -> wd271", "Attack"
"wd1819 -> ¬wd823", "wd823 -> wd185", "Attack"
"wd1542 -> wd870", "wd870 -> wd339", "Support"
"wd2130 -> ¬wd1042", "wd1042 -> wd341", "Attack"
"wd2146 -> ¬wd874", "wd874 -> wd271", "Attack"
"wd2246 -> ¬wd822", "wd822 -> wd341", "Attack"
"wd1541 -> ¬wd378", "wd378 -> wd107", "Attack"
"wd1907 -> ¬wd384", "wd384 -> wd271", "Attack"
"wd2432 -> ¬wd1033", "wd1033 -> wd271", "Attack"
"wd1908 -> ¬wd384", "wd384 -> wd271", "Attack"
"wd1300 -> ¬wd753", "wd753 -> ¬wd339", "Attack"
"wd1300 -> ¬wd753", "wd753 -> ¬wd107", "Attack"
"wd2278 -> ¬wd753", "wd753 -> ¬wd339", "Attack"
"wd2278 -> ¬wd753", "wd753 -> ¬wd107", "Attack"
"wd1745 -> ¬wd1605", "wd1605 -> ¬wd384", "Attack"
"wd1605 -> ¬wd384", "wd384 -> wd271", "Attack"
"wd1192 -> ¬wd876", "wd876 -> wd339", "Attack"
"wd1412 -> ¬wd878", "wd878 -> ¬wd339", "Attack"
"wd1626 -> ¬wd444", "wd444 -> wd49", "Attack"
"wd1626 -> ¬wd1064", "wd1064 -> wd49", "Attack"
"wd1427 -> ¬wd523", "wd523 -> wd271", "Attack"
"wd1629 -> ¬wd823", "wd823 -> wd185", "Attack"
"wd2160 -> ¬wd903", "wd903 -> wd338", "Attack"
"wd1520 -> ¬wd456", "wd456 -> wd49", "Attack"
"wd2245 -> ¬wd822", "wd822 -> wd341", "Attack"
"wd2530 -> ¬wd1085", "wd1085 -> wd49", "Attack"
"wd1930 -> ¬wd1064", "wd1064 -> wd49", "Attack"
"wd2437 -> ¬wd438", "wd438 -> wd50", "Attack"
"wd1172 -> ¬wd1067", "wd1067 -> wd49", "Attack"
"wd2166 -> ¬wd1028", "wd1028 -> wd107", "Attack"
"wd1538 -> ¬wd879", "wd879 -> ¬wd107", "Attack"
"wd1286 -> ¬wd877", "wd877 -> wd50", "Attack"
"wd2228 -> ¬wd1041", "wd1041 -> wd341", "Attack"
"wd2450 -> ¬wd878", "wd878 -> ¬wd339", "Attack"
"wd1964 -> ¬wd1063", "wd1063 -> wd49", "Attack"
"wd1818 -> ¬wd823", "wd823 -> wd185", "Attack"
"wd1113 -> ¬wd871", "wd871 -> wd48", "Attack"
"wd2437 -> ¬wd438", "wd438 -> wd50", "Attack"
"wd438 -> wd50", "wd50 -> wd3", "Support"
"wd1810 -> ¬wd338", "wd338 -> wd3", "Attack"
"wd2269 -> ¬wd902", "wd902 -> wd338", "Attack"
"wd1557 -> ¬wd902", "wd902 -> wd338", "Attack"
"wd902 -> wd338", "wd338 -> wd3", "Support"
"wd875 -> ¬wd50", "wd50 -> wd3", "Attack"
"wd875 -> ¬wd883", "wd883 -> wd50", "Attack"
"wd490 -> ¬wd1030", "wd1030 -> wd271", "Attack"
"wd1030 -> wd271", "wd271 -> ¬wd3", "Support"
