arg1, arg2, attack_support
"wd1132 -> ¬wd737", "wd737 -> ¬wd213", "Attack"
"wd743 -> ¬wd215", "wd215 -> wd29", "Attack"
"wd736 -> ¬wd220", "wd220 -> wd29", "Attack"
"wd741 -> ¬wd268", "wd268 -> wd29", "Attack"
"wd744 -> ¬wd215", "wd215 -> wd29", "Attack"
"wd2237 -> ¬wd111", "wd111 -> wd29", "Attack"
"wd2206 -> ¬wd220", "wd220 -> wd29", "Attack"
"wd1012 -> wd266", "wd266 -> wd29", "Support"
"wd737 -> ¬wd213", "wd213 -> wd29", "Attack"
"wd214 -> ¬wd213", "wd213 -> wd29", "Attack"
"wd2237 -> ¬wd111", "wd111 -> wd29", "Attack"
"wd439 -> ¬wd212", "wd212 -> ¬wd29", "Attack"
"wd746 -> ¬wd212", "wd212 -> ¬wd29", "Attack"
"wd739 -> ¬wd212", "wd212 -> ¬wd29", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd29", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd266", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd220", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd213", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd268", "Attack"
"wd558 -> ¬wd214", "wd214 -> ¬wd215", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd266", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd215", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd213", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd220", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd29", "Attack"
"wd957 -> ¬wd214", "wd214 -> ¬wd268", "Attack"
"wd214 -> ¬wd268", "wd268 -> wd29", "Attack"
"wd214 -> ¬wd215", "wd215 -> wd29", "Attack"
"wd214 -> ¬wd220", "wd220 -> wd29", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd215", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd266", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd213", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd29", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd220", "Attack"
"wd760 -> ¬wd214", "wd214 -> ¬wd268", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd220", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd268", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd213", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd215", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd29", "Attack"
"wd557 -> ¬wd214", "wd214 -> ¬wd266", "Attack"
"wd214 -> ¬wd266", "wd266 -> wd29", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd215", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd220", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd268", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd266", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd29", "Attack"
"wd958 -> ¬wd214", "wd214 -> ¬wd213", "Attack"
"wd214 -> ¬wd213", "wd213 -> wd29", "Attack"
"wd535 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd535 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd535 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd2262 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd2262 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd2262 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd2260 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd2260 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd2260 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd176 -> ¬wd266", "wd266 -> wd29", "Attack"
"wd2261 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd2261 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd2261 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd2258 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd2258 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd2258 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd2259 -> ¬wd176", "wd176 -> ¬wd29", "Attack"
"wd2259 -> ¬wd176", "wd176 -> ¬wd266", "Attack"
"wd2259 -> ¬wd176", "wd176 -> ¬wd220", "Attack"
"wd176 -> ¬wd220", "wd220 -> wd29", "Attack"
"wd745 -> ¬wd216", "wd216 -> ¬wd29", "Attack"
"wd1931 -> ¬wd216", "wd216 -> ¬wd29", "Attack"
