premise, conclusion, weight
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", 1.0
"", " Dieu existe-t-il ?", -1.0
